,gini,month,year,state,specialty
9,0.2315603186313675,22,2020,TX,Emergency Medicine
10,0.3417474097360039,23,2020,TX,Emergency Medicine
11,0.2986113116263618,24,2020,TX,Emergency Medicine
0,0.5647522469629707,13,2020,TX,Anesthesiology
1,0.5642088639206468,14,2020,TX,Anesthesiology
2,0.6382462524021899,15,2020,TX,Anesthesiology
3,0.5869601130522842,16,2020,TX,Anesthesiology
4,0.6412687251400574,17,2020,TX,Anesthesiology
5,0.6290558461763289,18,2020,TX,Anesthesiology
6,0.5897404826550824,19,2020,TX,Anesthesiology
7,0.6086431670250754,20,2020,TX,Anesthesiology
8,0.6407305211497412,21,2020,TX,Anesthesiology
9,0.6276880663612154,22,2020,TX,Anesthesiology
10,0.6604505765715256,23,2020,TX,Anesthesiology
11,0.6095482074284483,24,2020,TX,Anesthesiology
0,0.6778302578626495,13,2020,TX,Cardiology
1,0.5075394588417657,14,2020,TX,Cardiology
2,0.6370105170821311,15,2020,TX,Cardiology
3,0.6580747336531767,16,2020,TX,Cardiology
4,0.6217319724957272,17,2020,TX,Cardiology
5,0.5195450067145679,18,2020,TX,Cardiology
6,0.626079595768199,19,2020,TX,Cardiology
7,0.6194145215191654,20,2020,TX,Cardiology
8,0.6388692823199604,21,2020,TX,Cardiology
9,0.41190786197019014,22,2020,TX,Cardiology
10,0.5696342453800431,23,2020,TX,Cardiology
11,0.5651115684164075,24,2020,TX,Cardiology
0,0.6008454462957069,25,2021,TX,All
1,0.607282955633369,26,2021,TX,All
2,0.605199125790059,27,2021,TX,All
3,0.5996328453512325,28,2021,TX,All
4,0.6124050554438873,29,2021,TX,All
5,0.6117932898460149,30,2021,TX,All
6,0.6097056496398153,31,2021,TX,All
7,0.5849766872861494,32,2021,TX,All
8,0.6006936546967796,33,2021,TX,All
9,0.6072902987138161,34,2021,TX,All
10,0.6045663363224524,35,2021,TX,All
11,0.6068807686725295,36,2021,TX,All
0,0.26379805353025754,25,2021,TX,Emergency Medicine
1,0.17571807834072484,26,2021,TX,Emergency Medicine
2,0.24968755162950684,27,2021,TX,Emergency Medicine
3,0.127940561399689,28,2021,TX,Emergency Medicine
4,0.15891256577994772,29,2021,TX,Emergency Medicine
5,0.33453152086650384,30,2021,TX,Emergency Medicine
6,0.3769943145214989,31,2021,TX,Emergency Medicine
7,0.2999923588518897,32,2021,TX,Emergency Medicine
8,0.3507620190768148,33,2021,TX,Emergency Medicine
9,0.23040464038188224,34,2021,TX,Emergency Medicine
10,0.26793445832264073,35,2021,TX,Emergency Medicine
11,0.3834119242650239,36,2021,TX,Emergency Medicine
0,0.575909044573885,25,2021,TX,Anesthesiology
1,0.5818185610334702,26,2021,TX,Anesthesiology
2,0.5663704828770135,27,2021,TX,Anesthesiology
3,0.6024235145229826,28,2021,TX,Anesthesiology
4,0.6312824700185258,29,2021,TX,Anesthesiology
5,0.636553794847428,30,2021,TX,Anesthesiology
6,0.6560326932424314,31,2021,TX,Anesthesiology
7,0.6406633053824782,32,2021,TX,Anesthesiology
8,0.635406724597947,33,2021,TX,Anesthesiology
9,0.6402092232568664,34,2021,TX,Anesthesiology
10,0.6123339773410446,35,2021,TX,Anesthesiology
11,0.5898012677911593,36,2021,TX,Anesthesiology
0,0.5360749724544033,25,2021,TX,Cardiology
1,0.5822664220567878,26,2021,TX,Cardiology
2,0.406052061766186,27,2021,TX,Cardiology
3,0.7090867746238577,28,2021,TX,Cardiology
4,0.4895899234436877,29,2021,TX,Cardiology
5,0.6777270007708244,30,2021,TX,Cardiology
6,0.532492124880823,31,2021,TX,Cardiology
7,0.6398617369304429,32,2021,TX,Cardiology
8,0.6560428430733086,33,2021,TX,Cardiology
9,0.629879323476315,34,2021,TX,Cardiology
10,0.5301616603773367,35,2021,TX,Cardiology
11,0.6089156000102195,36,2021,TX,Cardiology
0,0.6056394513095074,37,2022,TX,All
1,0.6259319107299407,38,2022,TX,All
2,0.6234066817848449,39,2022,TX,All
3,0.6274119779845633,40,2022,TX,All
4,0.6320799780589459,41,2022,TX,All
5,0.628872657868478,42,2022,TX,All
6,0.6241868350949974,43,2022,TX,All
7,0.6099132945427572,44,2022,TX,All
8,0.6176283600059236,45,2022,TX,All
9,0.6260491590715234,46,2022,TX,All
10,0.6199213474158242,47,2022,TX,All
11,0.6196334215682202,48,2022,TX,All
0,0.3237185559941771,37,2022,TX,Emergency Medicine
1,0.1626574873887393,38,2022,TX,Emergency Medicine
2,0.32051824667770756,39,2022,TX,Emergency Medicine
3,0.36592646325415223,40,2022,TX,Emergency Medicine
4,0.1999387928281332,41,2022,TX,Emergency Medicine
5,0.3558477313374784,42,2022,TX,Emergency Medicine
6,0.287691098301597,43,2022,TX,Emergency Medicine
7,0.2960710150032604,44,2022,TX,Emergency Medicine
8,0.2589302271229682,45,2022,TX,Emergency Medicine
9,0.32982919696073065,46,2022,TX,Emergency Medicine
10,0.34377354623509715,47,2022,TX,Emergency Medicine
11,0.2997423491144944,48,2022,TX,Emergency Medicine
0,0.6022913928057043,37,2022,TX,Anesthesiology
1,0.645907865262807,38,2022,TX,Anesthesiology
2,0.6256459374377881,39,2022,TX,Anesthesiology
3,0.6664005580993935,40,2022,TX,Anesthesiology
4,0.5425924878955568,41,2022,TX,Anesthesiology
5,0.5704339194531133,42,2022,TX,Anesthesiology
6,0.5497360418793695,43,2022,TX,Anesthesiology
7,0.5543742211242717,44,2022,TX,Anesthesiology
8,0.6242392511386803,45,2022,TX,Anesthesiology
9,0.6203140965621929,46,2022,TX,Anesthesiology
10,0.6669262727625458,47,2022,TX,Anesthesiology
11,0.7087766443215672,48,2022,TX,Anesthesiology
0,0.4958016415239762,37,2022,TX,Cardiology
1,0.707066704274204,38,2022,TX,Cardiology
2,0.5519168728653556,39,2022,TX,Cardiology
3,0.525456831689546,40,2022,TX,Cardiology
4,0.613731597433551,41,2022,TX,Cardiology
5,0.6288762368386693,42,2022,TX,Cardiology
6,0.6054405863870008,43,2022,TX,Cardiology
7,0.6232781382635068,44,2022,TX,Cardiology
8,0.6543685977415854,45,2022,TX,Cardiology
9,0.5848793684108816,46,2022,TX,Cardiology
10,0.5211191323807822,47,2022,TX,Cardiology
11,0.6682573953840483,48,2022,TX,Cardiology
0,0.3928129175878692,-23,2017,UT,All
1,0.3817412327019415,-22,2017,UT,All
2,0.390743925273231,-21,2017,UT,All
3,0.39457859015557184,-20,2017,UT,All
4,0.39882215571352264,-19,2017,UT,All
5,0.40713968389787547,-18,2017,UT,All
6,0.4041220275646523,-17,2017,UT,All
7,0.39131077151760096,-16,2017,UT,All
8,0.4026313891395481,-15,2017,UT,All
9,0.3921813885828376,-14,2017,UT,All
10,0.39879377745129074,-13,2017,UT,All
11,0.39923153353104146,-12,2017,UT,All
0,0.31262116486267444,-23,2017,UT,Emergency Medicine
1,0.2992549298396949,-22,2017,UT,Emergency Medicine
2,0.27831132613292586,-21,2017,UT,Emergency Medicine
3,0.3131799538455362,-20,2017,UT,Emergency Medicine
4,0.3330526461040624,-19,2017,UT,Emergency Medicine
5,0.3446857969963065,-18,2017,UT,Emergency Medicine
6,0.36473518577647956,-17,2017,UT,Emergency Medicine
7,0.37679195827590595,-16,2017,UT,Emergency Medicine
8,0.30751924695318256,-15,2017,UT,Emergency Medicine
9,0.2717823117737147,-14,2017,UT,Emergency Medicine
10,0.2618740797326178,-13,2017,UT,Emergency Medicine
11,0.24532924952630053,-12,2017,UT,Emergency Medicine
0,0.44266045917008834,-23,2017,UT,Anesthesiology
1,0.40543676285109276,-22,2017,UT,Anesthesiology
2,0.4465949103252276,-21,2017,UT,Anesthesiology
3,0.4359963012934164,-20,2017,UT,Anesthesiology
4,0.428154187459862,-19,2017,UT,Anesthesiology
5,0.4040231309226118,-18,2017,UT,Anesthesiology
6,0.4520155133908964,-17,2017,UT,Anesthesiology
7,0.4440784603711806,-16,2017,UT,Anesthesiology
8,0.3935078475996051,-15,2017,UT,Anesthesiology
9,0.45394668791152126,-14,2017,UT,Anesthesiology
10,0.4392156355884693,-13,2017,UT,Anesthesiology
11,0.4386541121536356,-12,2017,UT,Anesthesiology
0,0.6197542140676037,-23,2017,UT,Cardiology
1,0.580018698216157,-22,2017,UT,Cardiology
2,0.5494143176617233,-21,2017,UT,Cardiology
3,0.540058388474213,-20,2017,UT,Cardiology
4,0.5059268817392955,-19,2017,UT,Cardiology
5,0.6259093858586073,-18,2017,UT,Cardiology
6,0.5637548670032758,-17,2017,UT,Cardiology
7,0.5372749380794563,-16,2017,UT,Cardiology
8,0.5494926371644377,-15,2017,UT,Cardiology
9,0.5654575922263465,-14,2017,UT,Cardiology
10,0.5995377720897808,-13,2017,UT,Cardiology
11,0.6148306993188684,-12,2017,UT,Cardiology
0,0.3919893907652572,-11,2018,UT,All
1,0.38106938115959044,-10,2018,UT,All
2,0.39551979409064475,-9,2018,UT,All
3,0.40824100127122176,-8,2018,UT,All
4,0.41353016226467865,-7,2018,UT,All
5,0.42035060211944675,-6,2018,UT,All
6,0.4162592093170644,-5,2018,UT,All
7,0.3989329832885614,-4,2018,UT,All
8,0.4075824043509496,-3,2018,UT,All
9,0.3984653426400271,-2,2018,UT,All
10,0.4055465386838102,-1,2018,UT,All
11,0.41100015341683815,0,2018,UT,All
0,0.2891120962070385,-11,2018,UT,Emergency Medicine
1,0.24927110439985256,-10,2018,UT,Emergency Medicine
2,0.28235568017394486,-9,2018,UT,Emergency Medicine
3,0.27639205269360145,-8,2018,UT,Emergency Medicine
4,0.324081213750235,-7,2018,UT,Emergency Medicine
5,0.3264453882345757,-6,2018,UT,Emergency Medicine
6,0.3288001991239591,-5,2018,UT,Emergency Medicine
7,0.32166335567023463,-4,2018,UT,Emergency Medicine
8,0.24859016556702518,-3,2018,UT,Emergency Medicine
9,0.2719083985933334,-2,2018,UT,Emergency Medicine
10,0.2830429078327139,-1,2018,UT,Emergency Medicine
11,0.2613335712602499,0,2018,UT,Emergency Medicine
0,0.44526132956768316,-11,2018,UT,Anesthesiology
1,0.42944255297918,-10,2018,UT,Anesthesiology
2,0.4427861189657888,-9,2018,UT,Anesthesiology
3,0.4511170989711304,-8,2018,UT,Anesthesiology
4,0.46620568466742884,-7,2018,UT,Anesthesiology
5,0.4340663870071979,-6,2018,UT,Anesthesiology
6,0.47520676725037747,-5,2018,UT,Anesthesiology
7,0.43175767362755213,-4,2018,UT,Anesthesiology
8,0.43599918180360686,-3,2018,UT,Anesthesiology
9,0.44625923144074486,-2,2018,UT,Anesthesiology
10,0.44192033601750724,-1,2018,UT,Anesthesiology
11,0.4141200864862178,0,2018,UT,Anesthesiology
0,0.5666473070475324,-11,2018,UT,Cardiology
1,0.5924966591922338,-10,2018,UT,Cardiology
2,0.5490312018558607,-9,2018,UT,Cardiology
3,0.5460330641913741,-8,2018,UT,Cardiology
4,0.5985340752277593,-7,2018,UT,Cardiology
5,0.6008798389458779,-6,2018,UT,Cardiology
6,0.5611612784374702,-5,2018,UT,Cardiology
7,0.6547267088943425,-4,2018,UT,Cardiology
8,0.4593116235324475,-3,2018,UT,Cardiology
9,0.5847362970947287,-2,2018,UT,Cardiology
10,0.5191733146216158,-1,2018,UT,Cardiology
11,0.6114619629846223,0,2018,UT,Cardiology
0,0.39993214570782576,1,2019,UT,All
1,0.38558047425929864,2,2019,UT,All
2,0.3966739604903583,3,2019,UT,All
3,0.40982639537222365,4,2019,UT,All
4,0.4175004714999294,5,2019,UT,All
5,0.42291281246627843,6,2019,UT,All
6,0.42005401681102594,7,2019,UT,All
7,0.4058680843489647,8,2019,UT,All
8,0.4101689019128959,9,2019,UT,All
9,0.40288484776585376,10,2019,UT,All
10,0.40794480902910846,11,2019,UT,All
11,0.4166742299108519,12,2019,UT,All
0,0.2834990374158871,1,2019,UT,Emergency Medicine
1,0.2762957046688249,2,2019,UT,Emergency Medicine
2,0.29357798073596586,3,2019,UT,Emergency Medicine
3,0.2721202943654468,4,2019,UT,Emergency Medicine
4,0.3170342157672461,5,2019,UT,Emergency Medicine
5,0.3838295055199429,6,2019,UT,Emergency Medicine
6,0.377862353562746,7,2019,UT,Emergency Medicine
7,0.3620427196222211,8,2019,UT,Emergency Medicine
8,0.3407308891035371,9,2019,UT,Emergency Medicine
9,0.295598139108721,10,2019,UT,Emergency Medicine
10,0.27485910739353614,11,2019,UT,Emergency Medicine
11,0.3454440578990037,12,2019,UT,Emergency Medicine
0,0.4125145856913688,1,2019,UT,Anesthesiology
1,0.40575829085887105,2,2019,UT,Anesthesiology
2,0.46101643398123726,3,2019,UT,Anesthesiology
3,0.3884875336430903,4,2019,UT,Anesthesiology
4,0.4309212114305039,5,2019,UT,Anesthesiology
5,0.45488328329830674,6,2019,UT,Anesthesiology
6,0.45984361745694335,7,2019,UT,Anesthesiology
7,0.45631103891875946,8,2019,UT,Anesthesiology
8,0.4409378934078846,9,2019,UT,Anesthesiology
9,0.4916679815303051,10,2019,UT,Anesthesiology
10,0.4882524410068497,11,2019,UT,Anesthesiology
11,0.41581129111535287,12,2019,UT,Anesthesiology
0,0.5846193266625767,1,2019,UT,Cardiology
1,0.5897517799526377,2,2019,UT,Cardiology
2,0.5120155093838377,3,2019,UT,Cardiology
3,0.5186908326516653,4,2019,UT,Cardiology
4,0.5860017488893646,5,2019,UT,Cardiology
5,0.5870427497771075,6,2019,UT,Cardiology
6,0.590122924599039,7,2019,UT,Cardiology
7,0.5100947208456096,8,2019,UT,Cardiology
8,0.5150398724435725,9,2019,UT,Cardiology
9,0.4914861018639771,10,2019,UT,Cardiology
10,0.5429189548339806,11,2019,UT,Cardiology
11,0.5566508667636924,12,2019,UT,Cardiology
0,0.42552932623749506,13,2020,UT,All
1,0.4261548803366044,14,2020,UT,All
2,0.445197722547506,15,2020,UT,All
3,0.4652157948718718,16,2020,UT,All
4,0.46673324386674,17,2020,UT,All
5,0.4656021814836082,18,2020,UT,All
6,0.45301322246554576,19,2020,UT,All
7,0.4439610856348868,20,2020,UT,All
8,0.43828555222996446,21,2020,UT,All
9,0.4301981676081492,22,2020,UT,All
10,0.4469573359990593,23,2020,UT,All
11,0.4630423701881151,24,2020,UT,All
0,0.31124114303297534,13,2020,UT,Emergency Medicine
1,0.332264498035841,14,2020,UT,Emergency Medicine
2,0.3986031509588861,15,2020,UT,Emergency Medicine
3,0.4481837970845677,16,2020,UT,Emergency Medicine
4,0.42102015984024843,17,2020,UT,Emergency Medicine
5,0.40180488713718276,18,2020,UT,Emergency Medicine
6,0.39243592556664486,19,2020,UT,Emergency Medicine
7,0.4319210388509448,20,2020,UT,Emergency Medicine
8,0.3494729214899791,21,2020,UT,Emergency Medicine
9,0.3903676373386513,22,2020,UT,Emergency Medicine
10,0.4029982769306515,23,2020,UT,Emergency Medicine
11,0.3795133670312899,24,2020,UT,Emergency Medicine
0,0.4948012857130283,13,2020,UT,Anesthesiology
1,0.5173011227289924,14,2020,UT,Anesthesiology
2,0.5656619224077919,15,2020,UT,Anesthesiology
3,0.5356154980248415,16,2020,UT,Anesthesiology
4,0.5003490749327143,17,2020,UT,Anesthesiology
5,0.4708112523196142,18,2020,UT,Anesthesiology
6,0.5066110699327843,19,2020,UT,Anesthesiology
7,0.5410655900306502,20,2020,UT,Anesthesiology
8,0.47181562600995663,21,2020,UT,Anesthesiology
9,0.5109189247084669,22,2020,UT,Anesthesiology
10,0.46051171763200927,23,2020,UT,Anesthesiology
11,0.5490590926032316,24,2020,UT,Anesthesiology
0,0.5173340557965043,13,2020,UT,Cardiology
1,0.6284998112995164,14,2020,UT,Cardiology
2,0.5241081907736147,15,2020,UT,Cardiology
3,0.4848337386950048,16,2020,UT,Cardiology
4,0.5654408478867308,17,2020,UT,Cardiology
5,0.5873912319319055,18,2020,UT,Cardiology
6,0.5730121581587166,19,2020,UT,Cardiology
7,0.473689533420106,20,2020,UT,Cardiology
8,0.618557444226711,21,2020,UT,Cardiology
9,0.6154242497332292,22,2020,UT,Cardiology
10,0.5912927754111056,23,2020,UT,Cardiology
11,0.5585831883953913,24,2020,UT,Cardiology
0,0.4714700539424228,25,2021,UT,All
1,0.46668228094646635,26,2021,UT,All
2,0.4672045345632725,27,2021,UT,All
3,0.47771965602840394,28,2021,UT,All
4,0.4787004454749394,29,2021,UT,All
5,0.4797634459811053,30,2021,UT,All
6,0.4719443794233106,31,2021,UT,All
7,0.4552095399192424,32,2021,UT,All
8,0.45357115851171337,33,2021,UT,All
9,0.46039440525156805,34,2021,UT,All
10,0.4623870465142671,35,2021,UT,All
11,0.4689707891356001,36,2021,UT,All
0,0.37260793380580004,25,2021,UT,Emergency Medicine
1,0.35977374039717946,26,2021,UT,Emergency Medicine
2,0.33993701482623107,27,2021,UT,Emergency Medicine
3,0.422935699736952,28,2021,UT,Emergency Medicine
4,0.3431971346747954,29,2021,UT,Emergency Medicine
5,0.3873675593247232,30,2021,UT,Emergency Medicine
6,0.37680664542189124,31,2021,UT,Emergency Medicine
7,0.4289403351335086,32,2021,UT,Emergency Medicine
8,0.2427558580021879,33,2021,UT,Emergency Medicine
9,0.35883710192094775,34,2021,UT,Emergency Medicine
10,0.35900330681704096,35,2021,UT,Emergency Medicine
11,0.3817042304784116,36,2021,UT,Emergency Medicine
0,0.4721326205129499,25,2021,UT,Anesthesiology
1,0.5122114122081822,26,2021,UT,Anesthesiology
2,0.5156932030486923,27,2021,UT,Anesthesiology
3,0.49778002470228455,28,2021,UT,Anesthesiology
4,0.510312898415712,29,2021,UT,Anesthesiology
5,0.5247964603563561,30,2021,UT,Anesthesiology
6,0.49398008535577487,31,2021,UT,Anesthesiology
7,0.4637668207025799,32,2021,UT,Anesthesiology
8,0.5063658246648235,33,2021,UT,Anesthesiology
9,0.4847239594483399,34,2021,UT,Anesthesiology
10,0.49111808664874534,35,2021,UT,Anesthesiology
11,0.49178297111644964,36,2021,UT,Anesthesiology
0,0.6064814121014505,25,2021,UT,Cardiology
1,0.5693687864740378,26,2021,UT,Cardiology
2,0.5609938700552799,27,2021,UT,Cardiology
3,0.6134258179353465,28,2021,UT,Cardiology
4,0.5771680666561427,29,2021,UT,Cardiology
5,0.5750362017002331,30,2021,UT,Cardiology
6,0.4633532661218793,31,2021,UT,Cardiology
7,0.6159742359610682,32,2021,UT,Cardiology
8,0.630201238941935,33,2021,UT,Cardiology
9,0.6233081627995862,34,2021,UT,Cardiology
10,0.48931878329481016,35,2021,UT,Cardiology
11,0.6728245771045385,36,2021,UT,Cardiology
0,0.48256474756110745,37,2022,UT,All
1,0.48635243450783305,38,2022,UT,All
2,0.47544669651848936,39,2022,UT,All
3,0.4897419458492567,40,2022,UT,All
4,0.4984837252962653,41,2022,UT,All
5,0.4996735190367616,42,2022,UT,All
6,0.4936462854152026,43,2022,UT,All
7,0.4752516273537899,44,2022,UT,All
8,0.4866419359615253,45,2022,UT,All
9,0.4872214001731069,46,2022,UT,All
10,0.4763642396540466,47,2022,UT,All
11,0.4804612827441096,48,2022,UT,All
0,0.4191739341608359,37,2022,UT,Emergency Medicine
1,0.4098816211867067,38,2022,UT,Emergency Medicine
2,0.41477128048451395,39,2022,UT,Emergency Medicine
3,0.3709433546635301,40,2022,UT,Emergency Medicine
4,0.41478580996685865,41,2022,UT,Emergency Medicine
5,0.42316926742731564,42,2022,UT,Emergency Medicine
6,0.38526139667345327,43,2022,UT,Emergency Medicine
7,0.4271178049436659,44,2022,UT,Emergency Medicine
8,0.39162591740455843,45,2022,UT,Emergency Medicine
9,0.4283762913417499,46,2022,UT,Emergency Medicine
10,0.3544873259891721,47,2022,UT,Emergency Medicine
11,0.3933419221023122,48,2022,UT,Emergency Medicine
0,0.4995193845509679,37,2022,UT,Anesthesiology
1,0.49119906112396794,38,2022,UT,Anesthesiology
2,0.4717618761819039,39,2022,UT,Anesthesiology
3,0.5636148200266529,40,2022,UT,Anesthesiology
4,0.5139702026731976,41,2022,UT,Anesthesiology
5,0.5254313730731753,42,2022,UT,Anesthesiology
6,0.5785867155476486,43,2022,UT,Anesthesiology
7,0.5607318772648223,44,2022,UT,Anesthesiology
8,0.5486687994756476,45,2022,UT,Anesthesiology
9,0.5186093336870183,46,2022,UT,Anesthesiology
10,0.5456960265677435,47,2022,UT,Anesthesiology
11,0.5932006604143722,48,2022,UT,Anesthesiology
0,0.6344812935618185,37,2022,UT,Cardiology
1,0.5709560547357809,38,2022,UT,Cardiology
2,0.6368651692161001,39,2022,UT,Cardiology
3,0.6403813055722083,40,2022,UT,Cardiology
4,0.5661843152139296,41,2022,UT,Cardiology
5,0.6091217582430436,42,2022,UT,Cardiology
6,0.670911161319561,43,2022,UT,Cardiology
7,0.505979217254252,44,2022,UT,Cardiology
8,0.6349478193896552,45,2022,UT,Cardiology
9,0.6181421654173112,46,2022,UT,Cardiology
10,0.6894278779243898,47,2022,UT,Cardiology
11,0.604647280014551,48,2022,UT,Cardiology
0,0.49490613462695976,-23,2017,VA,All
1,0.4814384305370669,-22,2017,VA,All
2,0.49863336028832717,-21,2017,VA,All
3,0.5129002884278355,-20,2017,VA,All
4,0.5104934207256496,-19,2017,VA,All
5,0.5194585151639227,-18,2017,VA,All
6,0.5164125878671748,-17,2017,VA,All
7,0.502776776129628,-16,2017,VA,All
8,0.5161553011409944,-15,2017,VA,All
9,0.5111070393008778,-14,2017,VA,All
10,0.5036242854797532,-13,2017,VA,All
11,0.5057215703328274,-12,2017,VA,All
0,0.48344231051678244,-23,2017,VA,Emergency Medicine
1,0.48216371074229425,-22,2017,VA,Emergency Medicine
2,0.5031399167550087,-21,2017,VA,Emergency Medicine
3,0.5228976961929401,-20,2017,VA,Emergency Medicine
4,0.5137181192213024,-19,2017,VA,Emergency Medicine
5,0.5460223520536602,-18,2017,VA,Emergency Medicine
6,0.5602558111849453,-17,2017,VA,Emergency Medicine
7,0.4932353288176803,-16,2017,VA,Emergency Medicine
8,0.5278030280943309,-15,2017,VA,Emergency Medicine
9,0.5202021632007906,-14,2017,VA,Emergency Medicine
10,0.49843370173652624,-13,2017,VA,Emergency Medicine
11,0.49326608649715986,-12,2017,VA,Emergency Medicine
0,0.5113653366296922,-23,2017,VA,Anesthesiology
1,0.4682044473494922,-22,2017,VA,Anesthesiology
2,0.5129185156854466,-21,2017,VA,Anesthesiology
3,0.5180588145139698,-20,2017,VA,Anesthesiology
4,0.49507832891345493,-19,2017,VA,Anesthesiology
5,0.5460824719438941,-18,2017,VA,Anesthesiology
6,0.5249918672179527,-17,2017,VA,Anesthesiology
7,0.5145227968855255,-16,2017,VA,Anesthesiology
8,0.5028921199841204,-15,2017,VA,Anesthesiology
9,0.4843988561320507,-14,2017,VA,Anesthesiology
10,0.5249288530407072,-13,2017,VA,Anesthesiology
11,0.5506139446374128,-12,2017,VA,Anesthesiology
0,0.5797734893586031,-23,2017,VA,Cardiology
1,0.5987573695962227,-22,2017,VA,Cardiology
2,0.6462190254629832,-21,2017,VA,Cardiology
3,0.6344072699997242,-20,2017,VA,Cardiology
4,0.643810195174092,-19,2017,VA,Cardiology
5,0.6465685763228199,-18,2017,VA,Cardiology
6,0.608822057033534,-17,2017,VA,Cardiology
7,0.6315253083107226,-16,2017,VA,Cardiology
8,0.6177929339461061,-15,2017,VA,Cardiology
9,0.6053876058177406,-14,2017,VA,Cardiology
10,0.5997891962772202,-13,2017,VA,Cardiology
11,0.5031747892609294,-12,2017,VA,Cardiology
0,0.5113988719415913,-11,2018,VA,All
1,0.5033896960575395,-10,2018,VA,All
2,0.5193807035841278,-9,2018,VA,All
3,0.5162170494282681,-8,2018,VA,All
4,0.5247202998362277,-7,2018,VA,All
5,0.5265517081288387,-6,2018,VA,All
6,0.5220594180843825,-5,2018,VA,All
7,0.5024603775497248,-4,2018,VA,All
8,0.5153120748190729,-3,2018,VA,All
9,0.5200157421172367,-2,2018,VA,All
10,0.5169466254003376,-1,2018,VA,All
11,0.5131969109427839,0,2018,VA,All
0,0.5148806526681073,-11,2018,VA,Emergency Medicine
1,0.4997490150343371,-10,2018,VA,Emergency Medicine
2,0.5216811890233408,-9,2018,VA,Emergency Medicine
3,0.5491696245944739,-8,2018,VA,Emergency Medicine
4,0.5315859275994625,-7,2018,VA,Emergency Medicine
5,0.5568488729421434,-6,2018,VA,Emergency Medicine
6,0.5650199574284758,-5,2018,VA,Emergency Medicine
7,0.5452086914503389,-4,2018,VA,Emergency Medicine
8,0.5490667744666481,-3,2018,VA,Emergency Medicine
9,0.5276036873842049,-2,2018,VA,Emergency Medicine
10,0.5245031883754019,-1,2018,VA,Emergency Medicine
11,0.5122074116585009,0,2018,VA,Emergency Medicine
0,0.474860119162582,-11,2018,VA,Anesthesiology
1,0.4986188969318256,-10,2018,VA,Anesthesiology
2,0.4922603391563668,-9,2018,VA,Anesthesiology
3,0.5171241046534439,-8,2018,VA,Anesthesiology
4,0.5445009456013703,-7,2018,VA,Anesthesiology
5,0.5698983737425326,-6,2018,VA,Anesthesiology
6,0.5168712588063777,-5,2018,VA,Anesthesiology
7,0.5133387327353645,-4,2018,VA,Anesthesiology
8,0.49322027050515593,-3,2018,VA,Anesthesiology
9,0.5172347028181342,-2,2018,VA,Anesthesiology
10,0.545491622236522,-1,2018,VA,Anesthesiology
11,0.547437327723707,0,2018,VA,Anesthesiology
0,0.5987048182690765,-11,2018,VA,Cardiology
1,0.5985084841843828,-10,2018,VA,Cardiology
2,0.49276219642994135,-9,2018,VA,Cardiology
3,0.6002084402358536,-8,2018,VA,Cardiology
4,0.6202787921076671,-7,2018,VA,Cardiology
5,0.6411366908677572,-6,2018,VA,Cardiology
6,0.5914129890073756,-5,2018,VA,Cardiology
7,0.5752163498539233,-4,2018,VA,Cardiology
8,0.6136333412880566,-3,2018,VA,Cardiology
9,0.6378838234372212,-2,2018,VA,Cardiology
10,0.6114237139188168,-1,2018,VA,Cardiology
11,0.6135986845522075,0,2018,VA,Cardiology
0,0.5147220541585971,1,2019,VA,All
1,0.5128516962372961,2,2019,VA,All
2,0.5103951805437402,3,2019,VA,All
3,0.5269473667560958,4,2019,VA,All
4,0.5252162790178829,5,2019,VA,All
5,0.5384049900523431,6,2019,VA,All
6,0.5360653622877538,7,2019,VA,All
7,0.5270785654330793,8,2019,VA,All
8,0.5407715425440508,9,2019,VA,All
9,0.5854655364018098,10,2019,VA,All
10,0.5887707126536299,11,2019,VA,All
11,0.5861821373141212,12,2019,VA,All
0,0.5150538658413597,1,2019,VA,Emergency Medicine
1,0.5378357235098119,2,2019,VA,Emergency Medicine
2,0.5145503257320859,3,2019,VA,Emergency Medicine
3,0.5346757662602764,4,2019,VA,Emergency Medicine
4,0.5354045126613359,5,2019,VA,Emergency Medicine
5,0.5532087905746923,6,2019,VA,Emergency Medicine
6,0.5686866596622779,7,2019,VA,Emergency Medicine
7,0.5442476691945801,8,2019,VA,Emergency Medicine
8,0.5470649385536769,9,2019,VA,Emergency Medicine
9,0.5398476914944008,10,2019,VA,Emergency Medicine
10,0.530193556220698,11,2019,VA,Emergency Medicine
11,0.5113773804685156,12,2019,VA,Emergency Medicine
0,0.495755470261807,1,2019,VA,Anesthesiology
1,0.5268096092731887,2,2019,VA,Anesthesiology
2,0.5364688258324984,3,2019,VA,Anesthesiology
3,0.5122120533080758,4,2019,VA,Anesthesiology
4,0.5112998961747889,5,2019,VA,Anesthesiology
5,0.5554341622294815,6,2019,VA,Anesthesiology
6,0.5234962205003184,7,2019,VA,Anesthesiology
7,0.5354142763327397,8,2019,VA,Anesthesiology
8,0.5311393499950603,9,2019,VA,Anesthesiology
9,0.5373876444295831,10,2019,VA,Anesthesiology
10,0.5034116374266204,11,2019,VA,Anesthesiology
11,0.5301330849829333,12,2019,VA,Anesthesiology
0,0.4948889368852025,1,2019,VA,Cardiology
1,0.478741795122133,2,2019,VA,Cardiology
2,0.6021479123197372,3,2019,VA,Cardiology
3,0.6121968322028967,4,2019,VA,Cardiology
