State,Year,Month,TelehealthType,ServiceType,ServiceCount,RatePer1000Beneficiaries,DataQuality
Utah,2022,202209,Remote patient monitoring,All,45.00,0,
Utah,2022,202209,Store and forward,All,0.00,0,
Utah,2022,202210,Live audio/video,All,11510.00,22.4,
Utah,2022,202210,Other telehealth,All,34.00,0,
Utah,2022,202210,Remote patient monitoring,All,34.00,0,
Utah,2022,202210,Store and forward,All,0.00,0,
Utah,2022,202211,Live audio/video,All,10474.00,20.2,
Utah,2022,202211,Other telehealth,All,47.00,0,
Utah,2022,202211,Remote patient monitoring,All,43.00,0,
Utah,2022,202211,Store and forward,All,0.00,DS,
Utah,2022,202212,Live audio/video,All,6005.00,11.4,
Utah,2022,202212,Other telehealth,All,37.00,0,
Utah,2022,202212,Remote patient monitoring,All,52.00,0,
Utah,2022,202212,Store and forward,All,0.00,0,
Vermont,2018,201801,Live audio/video,All,20.00,0,
Vermont,2018,201801,Other telehealth,All,173.00,1,
Vermont,2018,201801,Remote patient monitoring,All,0.00,0,
Vermont,2018,201801,Store and forward,All,0.00,0,
Vermont,2018,201802,Live audio/video,All,31.00,0,
Vermont,2018,201802,Other telehealth,All,152.00,0.8,
Vermont,2018,201802,Remote patient monitoring,All,0.00,0,
Vermont,2018,201802,Store and forward,All,0.00,0,
Vermont,2018,201803,Live audio/video,All,95.00,0.5,
Vermont,2018,201803,Other telehealth,All,113.00,0.6,
Vermont,2018,201803,Remote patient monitoring,All,0.00,0,
Vermont,2018,201803,Store and forward,All,0.00,0,
Vermont,2018,201804,Live audio/video,All,44.00,0,
Vermont,2018,201804,Other telehealth,All,133.00,0.7,
Vermont,2018,201804,Remote patient monitoring,All,0.00,0,
Vermont,2018,201804,Store and forward,All,0.00,0,
Vermont,2018,201805,Live audio/video,All,55.00,0,
Vermont,2018,201805,Other telehealth,All,160.00,0.9,
Vermont,2018,201805,Remote patient monitoring,All,0.00,DS,
Vermont,2018,201805,Store and forward,All,0.00,0,
Vermont,2018,201806,Live audio/video,All,49.00,0,
Vermont,2018,201806,Other telehealth,All,106.00,0.6,
Vermont,2018,201806,Remote patient monitoring,All,0.00,DS,
Vermont,2018,201806,Store and forward,All,0.00,0,
Vermont,2018,201807,Live audio/video,All,182.00,1,
Vermont,2018,201807,Other telehealth,All,63.00,0,
Vermont,2018,201807,Remote patient monitoring,All,0.00,0,
Vermont,2018,201807,Store and forward,All,0.00,0,
Vermont,2018,201808,Live audio/video,All,67.00,0,
Vermont,2018,201808,Other telehealth,All,99.00,0.6,
Vermont,2018,201808,Remote patient monitoring,All,0.00,0,
Vermont,2018,201808,Store and forward,All,0.00,0,
Vermont,2018,201809,Live audio/video,All,39.00,0,
Vermont,2018,201809,Other telehealth,All,97.00,0.6,
Vermont,2018,201809,Remote patient monitoring,All,0.00,0,
Vermont,2018,201809,Store and forward,All,0.00,0,
Vermont,2018,201810,Live audio/video,All,42.00,0,
Vermont,2018,201810,Other telehealth,All,128.00,0.7,
Vermont,2018,201810,Remote patient monitoring,All,0.00,0,
Vermont,2018,201810,Store and forward,All,0.00,0,
Vermont,2018,201811,Live audio/video,All,40.00,0,
Vermont,2018,201811,Other telehealth,All,114.00,0.7,
Vermont,2018,201811,Remote patient monitoring,All,0.00,0,
Vermont,2018,201811,Store and forward,All,0.00,0,
Vermont,2018,201812,Live audio/video,All,84.00,0.5,
Vermont,2018,201812,Other telehealth,All,152.00,0.9,
Vermont,2018,201812,Remote patient monitoring,All,0.00,0,
Vermont,2018,201812,Store and forward,All,0.00,0,
Vermont,2019,201901,Live audio/video,All,183.00,1.1,
Vermont,2019,201901,Other telehealth,All,143.00,0.8,
Vermont,2019,201901,Remote patient monitoring,All,0.00,0,
Vermont,2019,201901,Store and forward,All,0.00,0,
Vermont,2019,201902,Live audio/video,All,134.00,0.8,
Vermont,2019,201902,Other telehealth,All,144.00,0.8,
Vermont,2019,201902,Remote patient monitoring,All,0.00,0,
Vermont,2019,201902,Store and forward,All,0.00,0,
Vermont,2019,201903,Live audio/video,All,139.00,0.8,
Vermont,2019,201903,Other telehealth,All,154.00,0.9,
Vermont,2019,201903,Remote patient monitoring,All,0.00,0,
Vermont,2019,201903,Store and forward,All,0.00,0,
Vermont,2019,201904,Live audio/video,All,171.00,1,
Vermont,2019,201904,Other telehealth,All,162.00,1,
Vermont,2019,201904,Remote patient monitoring,All,0.00,0,
Vermont,2019,201904,Store and forward,All,0.00,0,
Vermont,2019,201905,Live audio/video,All,142.00,0.8,
Vermont,2019,201905,Other telehealth,All,150.00,0.9,
Vermont,2019,201905,Remote patient monitoring,All,0.00,0,
Vermont,2019,201905,Store and forward,All,0.00,0,
Vermont,2019,201906,Live audio/video,All,198.00,1.2,
Vermont,2019,201906,Other telehealth,All,148.00,0.9,
Vermont,2019,201906,Remote patient monitoring,All,0.00,0,
Vermont,2019,201906,Store and forward,All,0.00,0,
Vermont,2019,201907,Live audio/video,All,196.00,1.2,
Vermont,2019,201907,Other telehealth,All,141.00,0.8,
Vermont,2019,201907,Remote patient monitoring,All,0.00,0,
Vermont,2019,201907,Store and forward,All,0.00,0,
Vermont,2019,201908,Live audio/video,All,166.00,1,
Vermont,2019,201908,Other telehealth,All,135.00,0.8,
Vermont,2019,201908,Remote patient monitoring,All,0.00,0,
Vermont,2019,201908,Store and forward,All,0.00,0,
Vermont,2019,201909,Live audio/video,All,198.00,1.2,
Vermont,2019,201909,Other telehealth,All,162.00,1,
Vermont,2019,201909,Remote patient monitoring,All,0.00,0,
Vermont,2019,201909,Store and forward,All,0.00,0,
Vermont,2019,201910,Live audio/video,All,179.00,1.1,
Vermont,2019,201910,Other telehealth,All,174.00,1.1,
Vermont,2019,201910,Remote patient monitoring,All,0.00,0,
Vermont,2019,201910,Store and forward,All,0.00,0,
Vermont,2019,201911,Live audio/video,All,181.00,1.1,
Vermont,2019,201911,Other telehealth,All,139.00,0.8,
Vermont,2019,201911,Remote patient monitoring,All,0.00,0,
Vermont,2019,201911,Store and forward,All,0.00,0,
Vermont,2019,201912,Live audio/video,All,129.00,0.8,
Vermont,2019,201912,Other telehealth,All,119.00,0.7,
Vermont,2019,201912,Remote patient monitoring,All,0.00,0,
Vermont,2019,201912,Store and forward,All,0.00,0,
Vermont,2020,202001,Live audio/video,All,196.00,1.2,
Vermont,2020,202001,Other telehealth,All,171.00,1,
Vermont,2020,202001,Remote patient monitoring,All,0.00,0,
Vermont,2020,202001,Store and forward,All,0.00,0,
Vermont,2020,202002,Live audio/video,All,196.00,1.2,
Vermont,2020,202002,Other telehealth,All,119.00,0.7,
Vermont,2020,202002,Remote patient monitoring,All,0.00,0,
Vermont,2020,202002,Store and forward,All,0.00,DS,
Vermont,2020,202003,Live audio/video,All,3579.00,21.4,
Vermont,2020,202003,Other telehealth,All,709.00,4.2,
Vermont,2020,202003,Remote patient monitoring,All,0.00,0,
Vermont,2020,202003,Store and forward,All,19.00,0,
Vermont,2020,202004,Live audio/video,All,10551.00,61.9,
Vermont,2020,202004,Other telehealth,All,1052.00,6.2,
Vermont,2020,202004,Remote patient monitoring,All,0.00,0,
Vermont,2020,202004,Store and forward,All,38.00,0,
Vermont,2020,202005,Live audio/video,All,9182.00,53.3,
Vermont,2020,202005,Other telehealth,All,606.00,3.5,
Vermont,2020,202005,Remote patient monitoring,All,0.00,0,
Vermont,2020,202005,Store and forward,All,28.00,0,
Vermont,2020,202006,Live audio/video,All,7925.00,45.5,
Vermont,2020,202006,Other telehealth,All,406.00,2.3,
Vermont,2020,202006,Remote patient monitoring,All,0.00,0,
Vermont,2020,202006,Store and forward,All,23.00,0,
Vermont,2020,202007,Live audio/video,All,6914.00,39.3,
Vermont,2020,202007,Other telehealth,All,350.00,2,
Vermont,2020,202007,Remote patient monitoring,All,0.00,0,
Vermont,2020,202007,Store and forward,All,21.00,0,
Vermont,2020,202008,Live audio/video,All,6437.00,36.2,
Vermont,2020,202008,Other telehealth,All,312.00,1.8,
Vermont,2020,202008,Remote patient monitoring,All,0.00,0,
Vermont,2020,202008,Store and forward,All,35.00,0,
Vermont,2020,202009,Live audio/video,All,6804.00,37.9,
Vermont,2020,202009,Other telehealth,All,293.00,1.6,
Vermont,2020,202009,Remote patient monitoring,All,0.00,0,
Vermont,2020,202009,Store and forward,All,25.00,0,
Vermont,2020,202010,Live audio/video,All,6793.00,37.6,
Vermont,2020,202010,Other telehealth,All,394.00,2.2,
Vermont,2020,202010,Remote patient monitoring,All,0.00,0,
Vermont,2020,202010,Store and forward,All,17.00,0,
Vermont,2020,202011,Live audio/video,All,6514.00,35.7,
Vermont,2020,202011,Other telehealth,All,509.00,2.8,
Vermont,2020,202011,Remote patient monitoring,All,0.00,0,
Vermont,2020,202011,Store and forward,All,19.00,0,
Vermont,2020,202012,Live audio/video,All,7850.00,42.4,
Vermont,2020,202012,Other telehealth,All,490.00,2.6,
Vermont,2020,202012,Remote patient monitoring,All,0.00,0,
Vermont,2020,202012,Store and forward,All,17.00,0,
Vermont,2021,202101,Live audio/video,All,7447.00,39.9,
Vermont,2021,202101,Other telehealth,All,434.00,2.3,
Vermont,2021,202101,Remote patient monitoring,All,0.00,0,
Vermont,2021,202101,Store and forward,All,13.00,0,
Vermont,2021,202102,Live audio/video,All,7027.00,37.5,
Vermont,2021,202102,Other telehealth,All,382.00,2,
Vermont,2021,202102,Remote patient monitoring,All,0.00,0,
Vermont,2021,202102,Store and forward,All,0.00,DS,
Vermont,2021,202103,Live audio/video,All,7625.00,40.5,
Vermont,2021,202103,Other telehealth,All,492.00,2.6,
Vermont,2021,202103,Remote patient monitoring,All,0.00,0,
Vermont,2021,202103,Store and forward,All,11.00,0,
Vermont,2021,202104,Live audio/video,All,6481.00,34.2,
Vermont,2021,202104,Other telehealth,All,375.00,2,
Vermont,2021,202104,Remote patient monitoring,All,0.00,0,
Vermont,2021,202104,Store and forward,All,13.00,0,
Vermont,2021,202105,Live audio/video,All,5754.00,30.2,
Vermont,2021,202105,Other telehealth,All,248.00,1.3,
Vermont,2021,202105,Remote patient monitoring,All,0.00,0,
Vermont,2021,202105,Store and forward,All,22.00,0,
Vermont,2021,202106,Live audio/video,All,5750.00,30,
Vermont,2021,202106,Other telehealth,All,220.00,1.1,
Vermont,2021,202106,Remote patient monitoring,All,0.00,0,
Vermont,2021,202106,Store and forward,All,17.00,0,
Vermont,2021,202107,Live audio/video,All,4742.00,24.6,
Vermont,2021,202107,Other telehealth,All,159.00,0.8,
Vermont,2021,202107,Remote patient monitoring,All,0.00,0,
Vermont,2021,202107,Store and forward,All,17.00,0,
Vermont,2021,202108,Live audio/video,All,4760.00,24.5,
Vermont,2021,202108,Other telehealth,All,275.00,1.4,
Vermont,2021,202108,Remote patient monitoring,All,0.00,0,
Vermont,2021,202108,Store and forward,All,20.00,0,
Vermont,2021,202109,Live audio/video,All,4825.00,24.7,
Vermont,2021,202109,Other telehealth,All,395.00,2,
Vermont,2021,202109,Remote patient monitoring,All,0.00,0,
Vermont,2021,202109,Store and forward,All,24.00,0,
Vermont,2021,202110,Live audio/video,All,4540.00,23.2,
Vermont,2021,202110,Other telehealth,All,330.00,1.7,
Vermont,2021,202110,Remote patient monitoring,All,0.00,0,
Vermont,2021,202110,Store and forward,All,29.00,0,
Vermont,2021,202111,Live audio/video,All,4741.00,24.1,
Vermont,2021,202111,Other telehealth,All,333.00,1.7,
Vermont,2021,202111,Remote patient monitoring,All,0.00,DS,
Vermont,2021,202111,Store and forward,All,35.00,0,
Vermont,2021,202112,Live audio/video,All,4638.00,23.5,
Vermont,2021,202112,Other telehealth,All,355.00,1.8,
Vermont,2021,202112,Remote patient monitoring,All,0.00,DS,
Vermont,2021,202112,Store and forward,All,34.00,0,
Vermont,2022,202201,Live audio/video,All,5959.00,30,
Vermont,2022,202201,Other telehealth,All,485.00,2.4,
Vermont,2022,202201,Remote patient monitoring,All,0.00,0,
Vermont,2022,202201,Store and forward,All,53.00,0,
Vermont,2022,202202,Live audio/video,All,5258.00,26.5,
Vermont,2022,202202,Other telehealth,All,136.00,0.7,
Vermont,2022,202202,Remote patient monitoring,All,0.00,DS,
Vermont,2022,202202,Store and forward,All,26.00,0,
Vermont,2022,202203,Live audio/video,All,5545.00,27.8,
Vermont,2022,202203,Other telehealth,All,101.00,0.5,
Vermont,2022,202203,Remote patient monitoring,All,0.00,DS,
Vermont,2022,202203,Store and forward,All,0.00,DS,
Vermont,2022,202204,Live audio/video,All,4565.00,22.9,
Vermont,2022,202204,Other telehealth,All,49.00,0,
Vermont,2022,202204,Remote patient monitoring,All,0.00,DS,
Vermont,2022,202204,Store and forward,All,0.00,DS,
Vermont,2022,202205,Live audio/video,All,4762.00,23.8,
Vermont,2022,202205,Other telehealth,All,171.00,0.9,
Vermont,2022,202205,Remote patient monitoring,All,0.00,DS,
Vermont,2022,202205,Store and forward,All,23.00,0,
Vermont,2022,202206,Live audio/video,All,4835.00,24,
Vermont,2022,202206,Other telehealth,All,145.00,0.7,
Vermont,2022,202206,Remote patient monitoring,All,0.00,DS,
Vermont,2022,202206,Store and forward,All,28.00,0,
Vermont,2022,202207,Live audio/video,All,4230.00,21,
Vermont,2022,202207,Other telehealth,All,118.00,0.6,
Vermont,2022,202207,Remote patient monitoring,All,0.00,DS,
Vermont,2022,202207,Store and forward,All,19.00,0,
Vermont,2022,202208,Live audio/video,All,4824.00,23.8,
Vermont,2022,202208,Other telehealth,All,112.00,0.6,
Vermont,2022,202208,Remote patient monitoring,All,0.00,DS,
Vermont,2022,202208,Store and forward,All,29.00,0,
Vermont,2022,202209,Live audio/video,All,4777.00,23.5,
Vermont,2022,202209,Other telehealth,All,125.00,0.6,
Vermont,2022,202209,Remote patient monitoring,All,0.00,DS,
Vermont,2022,202209,Store and forward,All,31.00,0,
Vermont,2022,202210,Live audio/video,All,5018.00,24.7,
Vermont,2022,202210,Other telehealth,All,106.00,0.5,
Vermont,2022,202210,Remote patient monitoring,All,0.00,DS,
Vermont,2022,202210,Store and forward,All,41.00,0,
Vermont,2022,202211,Live audio/video,All,5209.00,25.5,
Vermont,2022,202211,Other telehealth,All,152.00,0.7,
Vermont,2022,202211,Remote patient monitoring,All,0.00,DS,
Vermont,2022,202211,Store and forward,All,21.00,0,
Vermont,2022,202212,Live audio/video,All,4879.00,23.8,
Vermont,2022,202212,Other telehealth,All,142.00,0.7,
Vermont,2022,202212,Remote patient monitoring,All,0.00,DS,
Vermont,2022,202212,Store and forward,All,17.00,0,
Virgin Islands,2018,201801,Live audio/video,All,0.00,0,Unusable
Virgin Islands,2018,201801,Other telehealth,All,0.00,0,Unusable
Virgin Islands,2018,201801,Remote patient monitoring,All,0.00,0,Unusable
Virgin Islands,2018,201801,Store and forward,All,0.00,0,Unusable
Virgin Islands,2018,201802,Live audio/video,All,0.00,0,
Virgin Islands,2018,201802,Other telehealth,All,0.00,0,
Virgin Islands,2018,201802,Remote patient monitoring,All,0.00,0,
Virgin Islands,2018,201802,Store and forward,All,0.00,0,
Virgin Islands,2018,201803,Live audio/video,All,0.00,0,
Virgin Islands,2018,201803,Other telehealth,All,0.00,0,
Virgin Islands,2018,201803,Remote patient monitoring,All,0.00,0,
Virgin Islands,2018,201803,Store and forward,All,0.00,0,
Virgin Islands,2018,201804,Live audio/video,All,0.00,0,
Virgin Islands,2018,201804,Other telehealth,All,0.00,0,
Virgin Islands,2018,201804,Remote patient monitoring,All,0.00,0,
Virgin Islands,2018,201804,Store and forward,All,0.00,0,
Virgin Islands,2018,201805,Live audio/video,All,0.00,0,
Virgin Islands,2018,201805,Other telehealth,All,0.00,0,
Virgin Islands,2018,201805,Remote patient monitoring,All,0.00,0,
Virgin Islands,2018,201805,Store and forward,All,0.00,0,
Virgin Islands,2018,201806,Live audio/video,All,0.00,0,
Virgin Islands,2018,201806,Other telehealth,All,0.00,0,
Virgin Islands,2018,201806,Remote patient monitoring,All,0.00,0,
Virgin Islands,2018,201806,Store and forward,All,0.00,0,
Virgin Islands,2018,201807,Live audio/video,All,0.00,0,
Virgin Islands,2018,201807,Other telehealth,All,0.00,0,
Virgin Islands,2018,201807,Remote patient monitoring,All,0.00,0,
Virgin Islands,2018,201807,Store and forward,All,0.00,0,
Virgin Islands,2018,201808,Live audio/video,All,0.00,0,
Virgin Islands,2018,201808,Other telehealth,All,0.00,0,
Virgin Islands,2018,201808,Remote patient monitoring,All,0.00,0,
Virgin Islands,2018,201808,Store and forward,All,0.00,0,
Virgin Islands,2018,201809,Live audio/video,All,0.00,0,
Virgin Islands,2018,201809,Other telehealth,All,0.00,0,
Virgin Islands,2018,201809,Remote patient monitoring,All,0.00,0,
Virgin Islands,2018,201809,Store and forward,All,0.00,0,
Virgin Islands,2018,201810,Live audio/video,All,0.00,0,
Virgin Islands,2018,201810,Other telehealth,All,0.00,0,
Virgin Islands,2018,201810,Remote patient monitoring,All,0.00,0,
Virgin Islands,2018,201810,Store and forward,All,0.00,0,
Virgin Islands,2018,201811,Live audio/video,All,0.00,0,
Virgin Islands,2018,201811,Other telehealth,All,0.00,0,
Virgin Islands,2018,201811,Remote patient monitoring,All,0.00,0,
Virgin Islands,2018,201811,Store and forward,All,0.00,0,
Virgin Islands,2018,201812,Live audio/video,All,0.00,0,
Virgin Islands,2018,201812,Other telehealth,All,0.00,0,
Virgin Islands,2018,201812,Remote patient monitoring,All,0.00,0,
Virgin Islands,2018,201812,Store and forward,All,0.00,0,
Virgin Islands,2019,201901,Live audio/video,All,0.00,0,
Virgin Islands,2019,201901,Other telehealth,All,0.00,0,
Virgin Islands,2019,201901,Remote patient monitoring,All,0.00,0,
Virgin Islands,2019,201901,Store and forward,All,0.00,0,
Virgin Islands,2019,201902,Live audio/video,All,0.00,DS,
Virgin Islands,2019,201902,Other telehealth,All,0.00,0,
Virgin Islands,2019,201902,Remote patient monitoring,All,0.00,0,
Virgin Islands,2019,201902,Store and forward,All,0.00,0,
Virgin Islands,2019,201903,Live audio/video,All,0.00,0,
Virgin Islands,2019,201903,Other telehealth,All,0.00,0,
Virgin Islands,2019,201903,Remote patient monitoring,All,0.00,0,
Virgin Islands,2019,201903,Store and forward,All,0.00,0,
Virgin Islands,2019,201904,Live audio/video,All,0.00,0,
Virgin Islands,2019,201904,Other telehealth,All,0.00,0,
Virgin Islands,2019,201904,Remote patient monitoring,All,0.00,0,
Virgin Islands,2019,201904,Store and forward,All,0.00,0,
Virgin Islands,2019,201905,Live audio/video,All,0.00,DS,
Virgin Islands,2019,201905,Other telehealth,All,0.00,0,
Virgin Islands,2019,201905,Remote patient monitoring,All,0.00,0,
Virgin Islands,2019,201905,Store and forward,All,0.00,0,
Virgin Islands,2019,201906,Live audio/video,All,0.00,DS,
Virgin Islands,2019,201906,Other telehealth,All,0.00,0,
Virgin Islands,2019,201906,Remote patient monitoring,All,0.00,0,
Virgin Islands,2019,201906,Store and forward,All,0.00,0,
Virgin Islands,2019,201907,Live audio/video,All,0.00,0,
Virgin Islands,2019,201907,Other telehealth,All,0.00,0,
Virgin Islands,2019,201907,Remote patient monitoring,All,0.00,0,
Virgin Islands,2019,201907,Store and forward,All,0.00,0,
Virgin Islands,2019,201908,Live audio/video,All,0.00,DS,
Virgin Islands,2019,201908,Other telehealth,All,0.00,0,
Virgin Islands,2019,201908,Remote patient monitoring,All,0.00,0,
Virgin Islands,2019,201908,Store and forward,All,0.00,0,
Virgin Islands,2019,201909,Live audio/video,All,0.00,0,
Virgin Islands,2019,201909,Other telehealth,All,0.00,0,
Virgin Islands,2019,201909,Remote patient monitoring,All,0.00,0,
Virgin Islands,2019,201909,Store and forward,All,0.00,0,
Virgin Islands,2019,201910,Live audio/video,All,0.00,0,
Virgin Islands,2019,201910,Other telehealth,All,0.00,0,
Virgin Islands,2019,201910,Remote patient monitoring,All,0.00,0,
Virgin Islands,2019,201910,Store and forward,All,0.00,0,
Virgin Islands,2019,201911,Live audio/video,All,0.00,DS,
Virgin Islands,2019,201911,Other telehealth,All,0.00,0,
Virgin Islands,2019,201911,Remote patient monitoring,All,0.00,0,
Virgin Islands,2019,201911,Store and forward,All,0.00,0,
Virgin Islands,2019,201912,Live audio/video,All,0.00,0,
Virgin Islands,2019,201912,Other telehealth,All,0.00,0,
Virgin Islands,2019,201912,Remote patient monitoring,All,0.00,0,
Virgin Islands,2019,201912,Store and forward,All,0.00,0,
Virgin Islands,2020,202001,Live audio/video,All,0.00,DS,
Virgin Islands,2020,202001,Other telehealth,All,0.00,0,
Virgin Islands,2020,202001,Remote patient monitoring,All,0.00,0,
Virgin Islands,2020,202001,Store and forward,All,0.00,0,
Virgin Islands,2020,202002,Live audio/video,All,0.00,DS,
Virgin Islands,2020,202002,Other telehealth,All,0.00,0,
Virgin Islands,2020,202002,Remote patient monitoring,All,0.00,0,
Virgin Islands,2020,202002,Store and forward,All,0.00,0,
Virgin Islands,2020,202003,Live audio/video,All,271.00,8.6,
Virgin Islands,2020,202003,Other telehealth,All,0.00,0,
Virgin Islands,2020,202003,Remote patient monitoring,All,0.00,0,
Virgin Islands,2020,202003,Store and forward,All,0.00,DS,
Virgin Islands,2020,202004,Live audio/video,All,753.00,23.7,
Virgin Islands,2020,202004,Other telehealth,All,0.00,DS,
Virgin Islands,2020,202004,Remote patient monitoring,All,0.00,0,
Virgin Islands,2020,202004,Store and forward,All,16.00,0.5,
Virgin Islands,2020,202005,Live audio/video,All,698.00,21.8,
Virgin Islands,2020,202005,Other telehealth,All,0.00,DS,
Virgin Islands,2020,202005,Remote patient monitoring,All,0.00,0,
Virgin Islands,2020,202005,Store and forward,All,0.00,DS,
Virgin Islands,2020,202006,Live audio/video,All,568.00,17.6,
Virgin Islands,2020,202006,Other telehealth,All,0.00,0,
Virgin Islands,2020,202006,Remote patient monitoring,All,0.00,DS,
Virgin Islands,2020,202006,Store and forward,All,0.00,DS,
Virgin Islands,2020,202007,Live audio/video,All,469.00,14.4,
Virgin Islands,2020,202007,Other telehealth,All,0.00,DS,
Virgin Islands,2020,202007,Remote patient monitoring,All,0.00,DS,
Virgin Islands,2020,202007,Store and forward,All,0.00,DS,
Virgin Islands,2020,202008,Live audio/video,All,672.00,20.5,
Virgin Islands,2020,202008,Other telehealth,All,0.00,0,
Virgin Islands,2020,202008,Remote patient monitoring,All,0.00,DS,
Virgin Islands,2020,202008,Store and forward,All,0.00,DS,
Virgin Islands,2020,202009,Live audio/video,All,421.00,12.8,
Virgin Islands,2020,202009,Other telehealth,All,0.00,0,
Virgin Islands,2020,202009,Remote patient monitoring,All,12.00,0,
Virgin Islands,2020,202009,Store and forward,All,0.00,DS,
Virgin Islands,2020,202010,Live audio/video,All,331.00,9.9,
Virgin Islands,2020,202010,Other telehealth,All,0.00,0,
Virgin Islands,2020,202010,Remote patient monitoring,All,26.00,0.8,
Virgin Islands,2020,202010,Store and forward,All,0.00,DS,
Virgin Islands,2020,202011,Live audio/video,All,267.00,8,
Virgin Islands,2020,202011,Other telehealth,All,0.00,DS,
Virgin Islands,2020,202011,Remote patient monitoring,All,25.00,0.7,
Virgin Islands,2020,202011,Store and forward,All,0.00,0,
Virgin Islands,2020,202012,Live audio/video,All,404.00,12,
Virgin Islands,2020,202012,Other telehealth,All,0.00,DS,
Virgin Islands,2020,202012,Remote patient monitoring,All,29.00,0.9,
Virgin Islands,2020,202012,Store and forward,All,0.00,DS,
Virgin Islands,2021,202101,Live audio/video,All,287.00,8.4,
Virgin Islands,2021,202101,Other telehealth,All,0.00,DS,
Virgin Islands,2021,202101,Remote patient monitoring,All,28.00,0.8,
Virgin Islands,2021,202101,Store and forward,All,0.00,DS,
Virgin Islands,2021,202102,Live audio/video,All,260.00,7.6,
Virgin Islands,2021,202102,Other telehealth,All,0.00,DS,
Virgin Islands,2021,202102,Remote patient monitoring,All,23.00,0.7,
Virgin Islands,2021,202102,Store and forward,All,0.00,DS,
Virgin Islands,2021,202103,Live audio/video,All,390.00,11.3,
Virgin Islands,2021,202103,Other telehealth,All,0.00,DS,
Virgin Islands,2021,202103,Remote patient monitoring,All,36.00,1,
Virgin Islands,2021,202103,Store and forward,All,0.00,DS,
Virgin Islands,2021,202104,Live audio/video,All,291.00,8.4,
Virgin Islands,2021,202104,Other telehealth,All,0.00,DS,
Virgin Islands,2021,202104,Remote patient monitoring,All,43.00,1.2,
Virgin Islands,2021,202104,Store and forward,All,0.00,DS,
Virgin Islands,2021,202105,Live audio/video,All,296.00,8.5,
Virgin Islands,2021,202105,Other telehealth,All,17.00,0.5,
Virgin Islands,2021,202105,Remote patient monitoring,All,49.00,1.4,
Virgin Islands,2021,202105,Store and forward,All,0.00,0,
Virgin Islands,2021,202106,Live audio/video,All,354.00,10.1,
Virgin Islands,2021,202106,Other telehealth,All,17.00,0.5,
Virgin Islands,2021,202106,Remote patient monitoring,All,47.00,1.3,
Virgin Islands,2021,202106,Store and forward,All,0.00,0,
Virgin Islands,2021,202107,Live audio/video,All,292.00,8.3,
Virgin Islands,2021,202107,Other telehealth,All,37.00,1.1,
Virgin Islands,2021,202107,Remote patient monitoring,All,55.00,1.6,
Virgin Islands,2021,202107,Store and forward,All,0.00,DS,
Virgin Islands,2021,202108,Live audio/video,All,420.00,11.9,
Virgin Islands,2021,202108,Other telehealth,All,45.00,1.3,
Virgin Islands,2021,202108,Remote patient monitoring,All,47.00,1.3,
Virgin Islands,2021,202108,Store and forward,All,0.00,0,
Virgin Islands,2021,202109,Live audio/video,All,324.00,9.1,
Virgin Islands,2021,202109,Other telehealth,All,22.00,0.6,
Virgin Islands,2021,202109,Remote patient monitoring,All,44.00,1.2,
Virgin Islands,2021,202109,Store and forward,All,0.00,DS,
Virgin Islands,2021,202110,Live audio/video,All,363.00,10.2,
Virgin Islands,2021,202110,Other telehealth,All,32.00,0.9,
Virgin Islands,2021,202110,Remote patient monitoring,All,48.00,1.3,
Virgin Islands,2021,202110,Store and forward,All,0.00,0,
Virgin Islands,2021,202111,Live audio/video,All,415.00,11.6,
Virgin Islands,2021,202111,Other telehealth,All,16.00,0,
Virgin Islands,2021,202111,Remote patient monitoring,All,43.00,1.2,
Virgin Islands,2021,202111,Store and forward,All,0.00,DS,
Virgin Islands,2021,202112,Live audio/video,All,486.00,13.5,
Virgin Islands,2021,202112,Other telehealth,All,22.00,0.6,
Virgin Islands,2021,202112,Remote patient monitoring,All,43.00,1.2,
Virgin Islands,2021,202112,Store and forward,All,0.00,DS,
Virgin Islands,2022,202201,Live audio/video,All,698.00,19.3,
Virgin Islands,2022,202201,Other telehealth,All,0.00,DS,
Virgin Islands,2022,202201,Remote patient monitoring,All,38.00,1.1,
Virgin Islands,2022,202201,Store and forward,All,0.00,0,
Virgin Islands,2022,202202,Live audio/video,All,395.00,10.9,
Virgin Islands,2022,202202,Other telehealth,All,0.00,DS,
Virgin Islands,2022,202202,Remote patient monitoring,All,50.00,1.4,
Virgin Islands,2022,202202,Store and forward,All,0.00,0,
Virgin Islands,2022,202203,Live audio/video,All,419.00,11.4,
Virgin Islands,2022,202203,Other telehealth,All,0.00,DS,
Virgin Islands,2022,202203,Remote patient monitoring,All,104.00,2.8,
Virgin Islands,2022,202203,Store and forward,All,0.00,0,
Virgin Islands,2022,202204,Live audio/video,All,315.00,8.6,
Virgin Islands,2022,202204,Other telehealth,All,0.00,DS,
Virgin Islands,2022,202204,Remote patient monitoring,All,57.00,1.6,
Virgin Islands,2022,202204,Store and forward,All,0.00,0,
Virgin Islands,2022,202205,Live audio/video,All,360.00,9.8,
Virgin Islands,2022,202205,Other telehealth,All,21.00,0.6,
Virgin Islands,2022,202205,Remote patient monitoring,All,46.00,1.2,
Virgin Islands,2022,202205,Store and forward,All,0.00,0,
Virgin Islands,2022,202206,Live audio/video,All,389.00,10.5,
Virgin Islands,2022,202206,Other telehealth,All,12.00,0,
Virgin Islands,2022,202206,Remote patient monitoring,All,44.00,1.2,
